467080	2018021319	1023.2	0.0	15.9	0.3
467080	2018021320	1023.3	0.0	15.6	1.5
467080	2018021321	1023.3	0.0	15.3	1.0
467080	2018021322	1023.3	0.0	15.3	0.9
467080	2018021323	1023.1	0.0	15.1	0.9
467080	2018021400	1022.7	0.0	14.3	1.1
467080	2018021401	1022.1	0.0	14.3	1.9
467080	2018021402	1021.3	0.0	13.4	1.4
467080	2018021403	1021.1	0.0	12.6	0.3
467080	2018021404	1021.1	0.0	12.3	1.9
467080	2018021405	1021.4	0.0	12.6	1.7
467080	2018021406	1021.7	0.0	12.5	1.8
467080	2018021407	1022.0	0.0	12.8	1.6
467080	2018021408	1022.0	0.0	14.1	1.5
467080	2018021409	1021.9	0.0	17.4	0.7
467080	2018021410	1021.4	0.0	20.2	2.1
467080	2018021411	1020.2	0.0	21.7	2.3
467080	2018021412	1019.0	0.0	22.1	2.5
467080	2018021413	1017.8	0.0	23.2	2.5
467080	2018021414	1016.6	0.0	23.2	1.9
467080	2018021415	1016.3	0.0	22.7	2.7
467080	2018021416	1016.4	0.0	22.2	3.5
467080	2018021417	1016.6	0.0	21.3	1.7
467080	2018021418	1016.6	0.0	20.1	1.6
467080	2018021419	1017.0	0.0	18.4	1.6
467080	2018021420	1017.4	0.0	17.4	2.0
467080	2018021421	1017.5	0.0	16.8	2.2
467080	2018021422	1017.7	0.0	16.7	1.2
467080	2018021423	1017.7	0.0	16.0	3.2
467080	2018021500	1017.7	0.0	16.0	1.6
467080	2018021501	1017.5	0.0	15.1	0.8
467080	2018021502	1017.2	0.0	15.3	1.4
467080	2018021503	1016.9	0.0	15.2	2.3
467080	2018021504	1017.0	0.0	15.4	1.6
467080	2018021505	1017.0	0.0	15.3	1.3
467080	2018021506	1017.7	0.0	14.4	1.1
467080	2018021507	1018.3	0.0	15.7	2.2
467080	2018021508	1018.3	0.0	17.8	1.9
467080	2018021509	1018.2	0.0	21.6	1.5
467080	2018021510	1017.8	0.0	24.4	2.8
467080	2018021511	1016.8	0.0	26.0	2.3
467080	2018021512	1015.9	0.0	25.6	2.7
467080	2018021513	1014.8	0.0	26.7	2.9
467080	2018021514	1014.1	0.0	25.6	4.2
467080	2018021515	1013.6	0.0	25.0	4.7
467080	2018021516	1013.7	0.0	24.5	5.0
467080	2018021517	1014.0	0.0	22.9	4.2
467080	2018021518	1014.5	0.0	22.3	3.5
467080	2018021519	1014.9	0.0	20.7	2.3
467080	2018021520	1015.2	0.0	19.9	1.1
467080	2018021521	1015.4	0.0	19.0	0.7
467080	2018021522	1015.3	0.0	18.6	0.2
467080	2018021523	1015.1	0.0	18.1	0.7
